node_type,pos_x,pos_y,vx,vy,p,t
0.0,0.028312066569924355,0.3939991593360901,0.11852996796369553,0.00032034111791290343,0.1536128968000412,2.880000114440918
0.0,0.03678160905838013,0.4017941355705261,0.06213235482573509,0.0001736066915327683,0.15355834364891052,2.880000114440918
0.0,0.044726353138685226,0.06433624774217606,0.41515666246414185,-0.0007660062401555479,0.17460322380065918,2.880000114440918
0.0,0.049739278852939606,0.09188271313905716,0.5444418787956238,-0.0027496549300849438,0.17403556406497955,2.880000114440918
0.0,0.06108139082789421,0.04585481435060501,0.3128978908061981,-0.00322331627830863,0.17380045354366302,2.880000114440918
0.0,0.07105634361505508,0.030826430767774582,0.22046542167663574,-0.001914908061735332,0.17327748239040375,2.880000114440918
0.0,0.09913814067840576,0.017434732988476753,0.13110482692718506,-0.0004953521420247853,0.17221951484680176,2.880000114440918
0.0,0.11034482717514038,0.008920567110180855,0.06963398307561874,-0.000183184165507555,0.1716989427804947,2.880000114440918
0.0,0.09015921503305435,0.030889438465237617,0.22179816663265228,-0.0011369588319212198,0.17262303829193115,2.880000114440918
0.0,0.05358599126338959,0.12458829581737518,0.6591441035270691,0.00010075861064251512,0.17666850984096527,2.880000114440918
0.0,0.044568151235580444,0.3932556211948395,0.12459193170070648,0.0008963072905316949,0.15341304242610931,2.880000114440918
0.0,0.05517241358757019,0.40152645111083984,0.06535100191831589,0.0003067350189667195,0.15299341082572937,2.880000114440918
0.0,0.03617240861058235,0.38475143909454346,0.18259060382843018,0.0008890373865142465,0.15363545715808868,2.880000114440918
0.0,0.07921429723501205,0.10824038088321686,0.6051149368286133,-0.002424968173727393,0.17552430927753448,2.880000114440918
0.0,0.07305271923542023,0.07308090478181839,0.4610389471054077,-0.004051553551107645,0.1744113713502884,2.880000114440918
0.0,0.08182168751955032,0.04626258835196495,0.316039115190506,-0.002286127069965005,0.17265941202640533,2.880000114440918
0.0,0.11757025122642517,0.018695585429668427,0.14127130806446075,-0.0012452671071514487,0.17117254436016083,2.880000114440918
0.0,0.12873563170433044,0.00900301057845354,0.0715106725692749,-0.0007771977689117193,0.17058967053890228,2.880000114440918
0.0,0.10885270684957504,0.0319877490401268,0.2305184006690979,-0.0026847608387470245,0.17152941226959229,2.880000114440918
0.0,0.10041626542806625,0.04476097598671913,0.30853816866874695,-0.0034091072157025337,0.17245087027549744,2.880000114440918
0.0,0.1349533051252365,0.01786506175994873,0.14080290496349335,-0.003359421156346798,0.17077715694904327,2.880000114440918
0.0,0.1471264362335205,0.009050149470567703,0.07599277794361115,-0.0010440632468089461,0.16984903812408447,2.880000114440918
0.0,0.06232264265418053,0.392263799905777,0.1339438557624817,0.0013687426690012217,0.15260037779808044,2.880000114440918
0.0,0.07356321811676025,0.401328980922699,0.06832118332386017,0.0005329250707291067,0.15231461822986603,2.880000114440918
0.0,0.08203033357858658,0.14799413084983826,0.7224550247192383,-0.0029650935903191566,0.1788029670715332,2.880000114440918
0.0,0.10877732932567596,0.12826590240001678,0.6726751327514648,-0.008600367233157158,0.17964693903923035,2.880000114440918
0.0,0.055832281708717346,0.1628558188676834,0.752164900302887,0.00026340840850025415,0.1750582605600357,2.880000114440918
0.0,0.038323331624269485,0.3701293468475342,0.27764591574668884,0.002434885362163186,0.1534113585948944,2.880000114440918
0.0,0.05191652476787567,0.3811068832874298,0.2084847241640091,0.00280370912514627,0.15315116941928864,2.880000114440918
0.0,0.10198783129453659,0.09220874309539795,0.5415488481521606,-0.0061986735090613365,0.17528988420963287,2.880000114440918
0.0,0.10078134387731552,0.06318054348230362,0.413044810295105,-0.0065829455852508545,0.17324914038181305,2.880000114440918
0.0,0.12773655354976654,0.03191577270627022,0.2360973209142685,-0.00732887489721179,0.17121270298957825,2.880000114440918
0.0,0.11809580773115158,0.048229992389678955,0.33414754271507263,-0.008923831395804882,0.17254994809627533,2.880000114440918
0.0,0.15441374480724335,0.01781563088297844,0.1444326490163803,-0.002459017327055335,0.16890397667884827,2.880000114440918
0.0,0.16551724076271057,0.009074682369828224,0.07935052365064621,-0.0009662180673331022,0.16803674399852753,2.880000114440918
0.0,0.14659075438976288,0.03178636357188225,0.23872654139995575,-0.005856831558048725,0.16921821236610413,2.880000114440918
0.0,0.13344599306583405,0.11140107363462448,0.6197775602340698,-0.015512441284954548,0.18007934093475342,2.880000114440918
0.0,0.08072453737258911,0.3927508294582367,0.13354192674160004,0.0020791490096598864,0.15196095407009125,2.880000114440918
0.0,0.09195402264595032,0.40119627118110657,0.07198325544595718,0.0005618221475742757,0.15145708620548248,2.880000114440918
0.0,0.0716002956032753,0.37964165210723877,0.2221621870994568,0.003967691212892532,0.15240037441253662,2.880000114440918
0.0,0.09986879676580429,0.3924242854118347,0.1399368792772293,0.0020388357806950808,0.15077948570251465,2.880000114440918
0.0,0.11034482717514038,0.4011171758174896,0.07477320730686188,0.0006597035680897534,0.1503199338912964,2.880000114440918
0.0,0.05583571642637253,0.2047698050737381,0.7703521847724915,0.008022380992770195,0.17389661073684692,2.880000114440918
0.0,0.14210011065006256,0.15097986161708832,0.7063630819320679,-0.006596437189728022,0.18899598717689514,2.880000114440918
0.0,0.11369634419679642,0.16966377198696136,0.7421218156814575,0.004372259136289358,0.1830407828092575,2.880000114440918
0.0,0.08441246300935745,0.18581323325634003,0.7592446208000183,0.006780514493584633,0.17909836769104004,2.880000114440918
0.0,0.043421417474746704,0.3492574989795685,0.39868539571762085,0.005331879947334528,0.15386143326759338,2.880000114440918
0.0,0.058512307703495026,0.36659950017929077,0.3015402853488922,0.00577498460188508,0.15339428186416626,2.880000114440918
0.0,0.055780086666345596,0.2412756085395813,0.7563512325286865,0.01592261716723442,0.16662949323654175,2.880000114440918
0.0,0.05726727843284607,0.2820422053337097,0.6744676828384399,0.013948114588856697,0.16010040044784546,2.880000114440918
0.0,0.04977470263838768,0.32013118267059326,0.54020094871521,0.0109833599999547,0.15583904087543488,2.880000114440918
0.0,0.1748637706041336,0.017164649441838264,0.1479763239622116,-0.005163016263395548,0.167157381772995,2.880000114440918
0.0,0.18390804529190063,0.00908741820603609,0.08536612242460251,-0.0019048519898205996,0.1663377732038498,2.880000114440918
0.0,0.12931375205516815,0.07454007863998413,0.46634843945503235,-0.009850755333900452,0.17297549545764923,2.880000114440918
0.0,0.13967446982860565,0.04998725652694702,0.3445308208465576,-0.008808925747871399,0.17104148864746094,2.880000114440918
0.0,0.16504676640033722,0.03166624903678894,0.24543121457099915,-0.010161319747567177,0.16890212893486023,2.880000114440918
0.0,0.15678313374519348,0.04477785527706146,0.3208034336566925,-0.013933229260146618,0.16994111239910126,2.880000114440918
0.0,0.15545429289340973,0.0974218100309372,0.5693456530570984,-0.02686470001935959,0.179243803024292,2.880000114440918
0.0,0.1711544692516327,0.13166837394237518,0.6605625748634338,-0.024892477318644524,0.19256938993930817,2.880000114440918
0.0,0.19400370121002197,0.01875557005405426,0.1717197746038437,-0.0066042025573551655,0.16489094495773315,2.880000114440918
0.0,0.2022988498210907,0.00907996017485857,0.09310445189476013,-0.0021530850790441036,0.16361640393733978,2.880000114440918
0.0,0.09225315600633621,0.3790162205696106,0.23043103516101837,0.005224043037742376,0.1515633463859558,2.880000114440918
0.0,0.08533106744289398,0.3638947904109955,0.32325589656829834,0.008238134905695915,0.1516151875257492,2.880000114440918
0.0,0.11806752532720566,0.3925773799419403,0.1434149444103241,0.0027202479541301727,0.14980146288871765,2.880000114440918
0.0,0.12873563170433044,0.401069313287735,0.07865644991397858,0.0009445885079912841,0.14913398027420044,2.880000114440918
0.0,0.11198128014802933,0.3790232837200165,0.23746608197689056,0.006793486885726452,0.1501622498035431,2.880000114440918
0.0,0.16990406811237335,0.1667707860469818,0.7037259340286255,0.0009940823074430227,0.20372921228408813,2.880000114440918
0.0,0.08361499756574631,0.22364546358585358,0.7612684965133667,0.018241481855511665,0.1742587387561798,2.880000114440918
0.0,0.1442936807870865,0.1872411072254181,0.7361823320388794,0.014767485670745373,0.1912730187177658,2.880000114440918
0.0,0.11349150538444519,0.20487810671329498,0.7528581619262695,0.017605818808078766,0.18180692195892334,2.880000114440918
0.0,0.07145477831363678,0.3405821919441223,0.4493831396102905,0.012070408090949059,0.15412990748882294,2.880000114440918
0.0,0.08515068888664246,0.2667345106601715,0.7151146531105042,0.026079772040247917,0.16606217622756958,2.880000114440918
0.0,0.07996726036071777,0.30548471212387085,0.5988563895225525,0.01849617250263691,0.1574963480234146,2.880000114440918
0.0,0.2840234935283661,0.15308991074562073,0.41808539628982544,-0.18514592945575714,0.33253130316734314,2.880000114440918
0.0,0.2922186553478241,0.16122287511825562,0.32606184482574463,-0.16711543500423431,0.374796062707901,2.880000114440918
0.0,0.27498871088027954,0.16707807779312134,0.45980215072631836,-0.061093155294656754,0.34210777282714844,2.880000114440918
0.0,0.1839146614074707,0.031694717705249786,0.2566261291503906,-0.015270276926457882,0.16627585887908936,2.880000114440918
0.0,0.15952685475349426,0.06867347657680511,0.44579318165779114,-0.023599466308951378,0.17354324460029602,2.880000114440918
0.0,0.17403924465179443,0.04920632392168045,0.35337507724761963,-0.0220409594476223,0.16874557733535767,2.880000114440918
0.0,0.21956461668014526,0.1733543574810028,0.6438637375831604,0.0015398937975987792,0.24187177419662476,2.880000114440918
0.0,0.19201458990573883,0.17886269092559814,0.6879730820655823,0.013064272701740265,0.21571892499923706,2.880000114440918
0.0,0.20169776678085327,0.1504283845424652,0.6573787331581116,-0.02546168491244316,0.21635404229164124,2.880000114440918
0.0,0.26310253143310547,0.15346640348434448,0.5237154960632324,-0.10102715343236923,0.2900421917438507,2.880000114440918
0.0,0.2503211200237274,0.16840285062789917,0.5676520466804504,-0.026127004995942116,0.2835046350955963,2.880000114440918
0.0,0.23522987961769104,0.1527114063501358,0.6052335500717163,-0.0517520047724247,0.2487262487411499,2.880000114440918
0.0,0.17795205116271973,0.09561048448085785,0.5615979433059692,-0.040375180542469025,0.1805293709039688,2.880000114440918
0.0,0.19764095544815063,0.11963143944740295,0.6203081011772156,-0.05212806165218353,0.19813226163387299,2.880000114440918
0.0,0.20301368832588196,0.030266376212239265,0.26071077585220337,-0.017097709700465202,0.16306211054325104,2.880000114440918
0.0,0.21199998259544373,0.019241414964199066,0.18830431997776031,-0.009398900903761387,0.16147759556770325,2.880000114440918
0.0,0.22068965435028076,0.009048153646290302,0.10223940014839172,-0.0029978679958730936,0.16003543138504028,2.880000114440918
0.0,0.2788284718990326,0.14184507727622986,0.49419641494750977,-0.20365259051322937,0.28732624650001526,2.880000114440918
0.0,0.10714662820100784,0.3626514673233032,0.3370969891548157,0.013235816732048988,0.1512337625026703,2.880000114440918
0.0,0.10030696541070938,0.3449920117855072,0.4333702623844147,0.01683902181684971,0.15273018181324005,2.880000114440918
0.0,0.13775458931922913,0.3922797441482544,0.15210823714733124,0.003919608891010284,0.14801858365535736,2.880000114440918
0.0,0.1471264362335205,0.40103569626808167,0.08322230726480484,0.0012411236530169845,0.14759233593940735,2.880000114440918
0.0,0.13165707886219025,0.38124269247055054,0.22969114780426025,0.007772780489176512,0.14898863434791565,2.880000114440918
0.0,0.12289448827505112,0.3662276268005371,0.3233579993247986,0.013303326442837715,0.14933551847934723,2.880000114440918
0.0,0.1555677056312561,0.3914702832698822,0.16771261394023895,0.005641299299895763,0.1464894413948059,2.880000114440918
0.0,0.16551724076271057,0.4010215103626251,0.08940154314041138,0.0015419070841744542,0.14557786285877228,2.880000114440918
0.0,0.29065343737602234,0.17418956756591797,0.31404250860214233,-0.03007831983268261,0.39383620023727417,2.880000114440918
0.0,0.2766302525997162,0.1806522160768509,0.4331676959991455,0.028684895485639572,0.35190680623054504,2.880000114440918
0.0,0.2581286132335663,0.18172037601470947,0.5394929647445679,0.023461509495973587,0.29977789521217346,2.880000114440918
0.0,0.23314091563224792,0.1893528699874878,0.6267620325088501,0.03549518436193466,0.256580114364624,2.880000114440918
0.0,0.2049834281206131,0.20036792755126953,0.6866293549537659,0.04308345541357994,0.22019624710083008,2.880000114440918
0.0,0.17266659438610077,0.2040804624557495,0.7220798134803772,0.03397231921553612,0.20013095438480377,2.880000114440918
0.0,0.11242834478616714,0.24308711290359497,0.7429623603820801,0.03166279196739197,0.17218279838562012,2.880000114440918
0.0,0.14257247745990753,0.2226448506116867,0.7377851009368896,0.033804502338171005,0.1854548156261444,2.880000114440918
0.0,0.10133440792560577,0.31879857182502747,0.5511809587478638,0.023440498858690262,0.15472112596035004,2.880000114440918
0.0,0.11236307770013809,0.28264376521110535,0.6805806159973145,0.034413568675518036,0.16319462656974792,2.880000114440918
0.0,0.2994679808616638,0.17858333885669708,0.19049608707427979,0.03806285932660103,0.4241688847541809,2.880000114440918
0.0,0.30188852548599243,0.16483192145824432,0.1975315809249878,-0.17264454066753387,0.409455806016922,2.880000114440918
0.0,0.3024938106536865,0.15714089572429657,0.24436792731285095,-0.275507390499115,0.37121400237083435,2.880000114440918
0.0,0.2992638647556305,0.15100684762001038,0.3310464918613434,-0.30668023228645325,0.33273211121559143,2.880000114440918
0.0,0.2971348762512207,0.14130455255508423,0.4328289330005646,-0.34055113792419434,0.2863224446773529,2.880000114440918
0.0,0.1935133934020996,0.04823731631040573,0.3583509027957916,-0.027322255074977875,0.16754305362701416,2.880000114440918
0.0,0.18545062839984894,0.07018832117319107,0.46296289563179016,-0.03662734106183052,0.17136457562446594,2.880000114440918
0.0,0.22485767304897308,0.1323852241039276,0.6114124655723572,-0.07020129263401031,0.2208515703678131,2.880000114440918
0.0,0.2529475688934326,0.13769741356372833,0.5690963268280029,-0.11912267655134201,0.25095438957214355,2.880000114440918
0.0,0.20345667004585266,0.09127967059612274,0.5495404601097107,-0.059103600680828094,0.18106763064861298,2.880000114440918
0.0,0.22004102170467377,0.11047963052988052,0.5948892831802368,-0.07988155633211136,0.19764414429664612,2.880000114440918
0.0,0.21151740849018097,0.044241659343242645,0.35386815667152405,-0.03521294891834259,0.163759246468544,2.880000114440918
0.0,0.22162047028541565,0.029544733464717865,0.27545878291130066,-0.02395988255739212,0.16059282422065735,2.880000114440918
0.0,0.2303735315799713,0.018753690645098686,0.2039993405342102,-0.013997397385537624,0.15725305676460266,2.880000114440918
0.0,0.23908045887947083,0.009000838734209538,0.11661729961633682,-0.004142535850405693,0.1552761048078537,2.880000114440918
0.0,0.29426658153533936,0.1315426379442215,0.5081120729446411,-0.33310770988464355,0.24426372349262238,2.880000114440918
0.0,0.27148687839508057,0.1278115063905716,0.5513997673988342,-0.19694751501083374,0.2394029200077057,2.880000114440918
0.0,0.2484837770462036,0.018542565405368805,0.22750011086463928,-0.016288837417960167,0.15133549273014069,2.880000114440918
0.0,0.2574712634086609,0.008947963826358318,0.13367481529712677,-0.005433754064142704,0.14843885600566864,2.880000114440918
0.0,0.12477521598339081,0.34323650598526,0.45005103945732117,0.023486962541937828,0.15199197828769684,2.880000114440918
0.0,0.1479761302471161,0.3807026147842407,0.2434307485818863,0.011492814868688583,0.14781048893928528,2.880000114440918
0.0,0.13989506661891937,0.3630276918411255,0.35139569640159607,0.019849784672260284,0.14873608946800232,2.880000114440918
0.0,0.17306147515773773,0.3913397192955017,0.17704828083515167,0.005196331534534693,0.14413535594940186,2.880000114440918
0.0,0.18390804529190063,0.4010179936885834,0.09535519778728485,0.0015193586004897952,0.14313474297523499,2.880000114440918
0.0,0.16193360090255737,0.3806944489479065,0.2507932484149933,0.010430501773953438,0.14578890800476074,2.880000114440918
0.0,0.2877559959888458,0.18623735010623932,0.3602500259876251,0.09492791444063187,0.3758208155632019,2.880000114440918
0.0,0.27061524987220764,0.19463396072387695,0.5061389803886414,0.10025116801261902,0.3191547095775604,2.880000114440918
0.0,0.24646836519241333,0.20164212584495544,0.6059871315956116,0.07899513840675354,0.26740020513534546,2.880000114440918
0.0,0.22286124527454376,0.21313033998012543,0.6731041073799133,0.07422629743814468,0.22826968133449554,2.880000114440918
0.0,0.1966775357723236,0.22528217732906342,0.7058975696563721,0.06317717581987381,0.20470459759235382,2.880000114440918
0.0,0.17036296427249908,0.24281176924705505,0.7192767262458801,0.055928707122802734,0.1855810582637787,2.880000114440918
0.0,0.14474186301231384,0.2604215145111084,0.7188878655433655,0.047995999455451965,0.1709648221731186,2.880000114440918
0.0,0.13430017232894897,0.31233394145965576,0.5838112235069275,0.035017676651477814,0.1545015424489975,2.880000114440918
0.0,0.14466997981071472,0.28902074694633484,0.6649201512336731,0.04639463499188423,0.16330009698867798,2.880000114440918
0.0,0.29543808102607727,0.19058074057102203,0.3082732856273651,0.17228685319423676,0.38105133175849915,2.880000114440918
0.0,0.30785107612609863,0.17473970353603363,0.05130357667803764,-0.012412549927830696,0.44872865080833435,2.880000114440918
0.0,0.30378007888793945,0.18589989840984344,0.16887061297893524,0.15542396903038025,0.40882256627082825,2.880000114440918
0.0,0.3101520240306854,0.1581600457429886,0.11837992072105408,-0.26006489992141724,0.3764703869819641,2.880000114440918
0.0,0.30773091316223145,0.1506434828042984,0.26457828283309937,-0.37387746572494507,0.31750544905662537,2.880000114440918
0.0,0.307395339012146,0.1427709013223648,0.37574687600135803,-0.43869471549987793,0.26351436972618103,2.880000114440918
0.0,0.3081323802471161,0.13414812088012695,0.4869740605354309,-0.4662350118160248,0.20558765530586243,2.880000114440918
0.0,0.21369999647140503,0.06586875021457672,0.46246013045310974,-0.058960966765880585,0.16850902140140533,2.880000114440918
0.0,0.24505846202373505,0.11632255464792252,0.5849425196647644,-0.1279355138540268,0.21365006268024445,2.880000114440918
0.0,0.23085181415081024,0.09221780300140381,0.5601566433906555,-0.10279056429862976,0.1845369189977646,2.880000114440918
0.0,0.2296247035264969,0.04621894285082817,0.38553306460380554,-0.04956807568669319,0.16021132469177246,2.880000114440918
0.0,0.23909388482570648,0.029221920296549797,0.2970501482486725,-0.031578972935676575,0.15497399866580963,2.880000114440918
0.0,0.30641162395477295,0.12381893396377563,0.5780658721923828,-0.42983755469322205,0.17031434178352356,2.880000114440918
0.0,0.28827041387557983,0.11747729033231735,0.5795144438743591,-0.28869011998176575,0.20653711259365082,2.880000114440918
0.0,0.2685105502605438,0.11089251190423965,0.5799471139907837,-0.19569633901119232,0.2050960808992386,2.880000114440918
0.0,0.2562907040119171,0.028835590928792953,0.3245175778865814,-0.03715738281607628,0.1481877565383911,2.880000114440918
0.0,0.26675382256507874,0.018143657594919205,0.25476986169815063,-0.02150329016149044,0.14342394471168518,2.880000114440918
0.0,0.27586206793785095,0.008915137499570847,0.15773211419582367,-0.006736640818417072,0.13938099145889282,2.880000114440918
0.0,0.19215206801891327,0.39125120639801025,0.18892376124858856,0.007545326370745897,0.14115078747272491,2.880000114440918
0.0,0.2022988498210907,0.40100952982902527,0.10303430259227753,0.0021337249781936407,0.13968147337436676,2.880000114440918
0.0,0.14929333329200745,0.339476615190506,0.4747041165828705,0.03023786097764969,0.15015903115272522,2.880000114440918
0.0,0.15872421860694885,0.3611796498298645,0.3701227009296417,0.022041648626327515,0.14634351432323456,2.880000114440918
0.0,0.18132264912128448,0.38071441650390625,0.2625626027584076,0.01264930609613657,0.14353372156620026,2.880000114440918
0.0,0.1749325841665268,0.36426734924316406,0.3633490800857544,0.0235667172819376,0.14465804398059845,2.880000114440918
0.0,0.2094547599554062,0.3926438093185425,0.19051960110664368,0.007912308908998966,0.13812394440174103,2.880000114440918
0.0,0.22068965435028076,0.40100014209747314,0.11270923912525177,0.002643320942297578,0.13625682890415192,2.880000114440918
0.0,0.3033800721168518,0.19659703969955444,0.2785707116127014,0.2953190803527832,0.3645312786102295,2.880000114440918
0.0,0.28206774592399597,0.200986847281456,0.47378620505332947,0.1746644824743271,0.32357197999954224,2.880000114440918
0.0,0.2635669410228729,0.21273234486579895,0.5857374668121338,0.14720363914966583,0.27233946323394775,2.880000114440918
0.0,0.24139539897441864,0.22489924728870392,0.6595726609230042,0.11876951158046722,0.23062120378017426,2.880000114440918
